Age,WorkClass,Education,Education_Years,MaritalStatus,Occupation,Relationship,Race,Gender,CapGains,CapLoss,HoursWorked,Country,IncomeLabel,Suburban
48.0, Private, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,2463.0,0.0,40.0, United-States, <=50K,0
56.0, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,0
52.0, Private, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,1
28.0, Private, HS-grad,9.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K,0
34.0, Federal-gov, Doctorate,16.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,99.0, United-States, <=50K,0
46.0, Without-pay, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,25.0, United-States, <=50K,1
18.0, Private, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,10.0, United-States, <=50K,1
36.0, State-gov, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
47.0, Private, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,32.0, United-States, <=50K,0
37.0, Local-gov, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298.0,0.0,40.0, United-States, >50K,1
60.0, Self-emp-inc, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,2415.0,80.0, United-States, >50K,1
48.0, Private, Assoc-acdm,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,1
25.0, Private, 11th,7.0, Never-married,, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,1
43.0, Self-emp-not-inc, Bachelors,13.0, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0.0,0.0,60.0, South, <=50K,1
56.0, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,0
26.0, Private, Some-college,10.0, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,0.0,0.0,44.0, Philippines, <=50K,1
48.0, Private, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,0
39.0, Self-emp-inc, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,1
23.0, Private, Bachelors,13.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,60.0, United-States, <=50K,1
64.0, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
17.0, Private, 9th,5.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K,1
34.0, Private, HS-grad,9.0, Divorced, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,0
19.0, Private, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K,1
35.0, Private, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K,0
24.0, Private, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,0
26.0, ?, Some-college,10.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K,1
45.0, Private, Masters,14.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K,1
41.0, Private, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,1
43.0, Local-gov, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
23.0, Private, Some-college,10.0, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, Dominican-Republic, <=50K,1
33.0, Local-gov, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,1
, Private, HS-grad,9.0, Never-married, Sales, Other-relative, Black, Female,0.0,0.0,37.0, United-States, <=50K,1
26.0, Private, 11th,7.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,1
39.0, Private, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
66.0, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,20051.0,0.0,40.0, United-States, >50K,0
17.0, ?, 10th,6.0, Never-married, ?,, White, Female,0.0,0.0,15.0, United-States, <=50K,0
63.0, Private, HS-grad,, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,72.0, United-States, <=50K,0
34.0, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,48.0, United-States, >50K,0
28.0, Private, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,70.0, United-States, <=50K,0
29.0, Private, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,1
65.0, Private, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
53.0, Private, 7th-8th,4.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
62.0, Local-gov, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,0
32.0, Private, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,35.0, United-States, <=50K,0
35.0, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,0
25.0, Local-gov, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,1
31.0, Private, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
61.0, Private, 5th-6th,3.0, Married-civ-spouse, Farming-fishing, Other-relative, White, Female,0.0,0.0,45.0, Mexico, <=50K,1
36.0, State-gov, 5th-6th,3.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K,1
20.0, Private, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,32.0, United-States, <=50K,0
, Private, 10th,6.0, Widowed, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,0
38.0, ?, Some-college,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,15.0, United-States, <=50K,1
50.0, ?, Masters,14.0, Married-spouse-absent, ?, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K,1
26.0, Private, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,1
64.0, Self-emp-inc, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K,1
30.0, Self-emp-not-inc, Prof-school,15.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,0
53.0, Private, 12th,8.0, Divorced, Transport-moving, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,0
20.0, Private, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K,1
20.0, Private, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,1
23.0, Private, Bachelors,13.0,, Prof-specialty, Own-child, White, Male,0.0,0.0,42.0, United-States, <=50K,0
60.0, Private, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,0
33.0, Private, Some-college,, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
, Private, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,60.0, United-States, <=50K,0
45.0, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,0
53.0, Private, HS-grad,9.0, Widowed, Craft-repair, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K,0
43.0, Private, Some-college,10.0, Married-civ-spouse, Tech-support, Wife, Black, Female,0.0,0.0,40.0, United-States, <=50K,0
42.0, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.0, United-States, <=50K,0
26.0, Private, Some-college,10.0,, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,1
34.0, Private, 7th-8th,4.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
27.0, Private, Assoc-acdm,12.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K,1
56.0, Private, 7th-8th,4.0, Widowed, Transport-moving, Not-in-family, White, Male,0.0,0.0,20.0, United-States, <=50K,1
30.0, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
24.0, Private, Assoc-voc,11.0, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40.0, Philippines, <=50K,0
63.0, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K,1
35.0, Private, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,30.0, United-States, <=50K,1
41.0, Private, Bachelors,13.0, Divorced, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,1
51.0, Private, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
47.0, Federal-gov, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0.0,0.0,40.0, United-States, <=50K,0
42.0, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,1579.0,42.0, United-States, <=50K,1
28.0, Private, HS-grad,9.0, Never-married, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,1
43.0, Private, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,60.0, United-States, >50K,1
33.0, Self-emp-not-inc, Bachelors,13.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, ?, <=50K,1
46.0, Private, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,99999.0,0.0,40.0, United-States, >50K,1
40.0, Private, Assoc-acdm,12.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,45.0, United-States, <=50K,1
42.0, Local-gov, 7th-8th,4.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,0
42.0, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States, >50K,1
31.0, Private, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,, United-States, <=50K,1
35.0, Private, Some-college,10.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,30.0, United-States, <=50K,0
51.0, Private, HS-grad,9.0, Divorced, Other-service, Other-relative, Black, Male,0.0,0.0,32.0, Haiti, <=50K,1
31.0, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
42.0, Self-emp-inc, 1st-4th,2.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, ?, <=50K,1
40.0, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,56.0, United-States, <=50K,1
41.0, Local-gov, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,1
32.0, Private,,9.0, Separated, Sales, Not-in-family, White, Female,0.0,0.0,45.0, United-States, <=50K,0
54.0, Private, 1st-4th,2.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K,1
27.0, Private, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,1651.0,40.0, United-States, <=50K,1
24.0, Private, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,30.0, United-States, <=50K,0
25.0, Private, HS-grad,9.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,,40.0, United-States, <=50K,1
26.0, Private, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,0
49.0, Self-emp-not-inc, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,0
18.0, Private, 12th,8.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,27.0, United-States, <=50K,0
20.0,, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,3781.0,0.0,35.0, United-States, <=50K,1
28.0, Private, Assoc-voc,11.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K,0
17.0, Private, 11th,7.0, Never-married, Craft-repair, Own-child, White, Male,594.0,0.0,40.0, United-States, <=50K,1
46.0, Private, 7th-8th,4.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,1
35.0, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
20.0, ?, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, ?, <=50K,1
32.0, Private, 9th,5.0, Separated, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, Columbia, <=50K,1
24.0, Private, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,1
27.0, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, Dominican-Republic, <=50K,1
37.0, Local-gov, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,1
47.0, Local-gov, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
52.0, Private, Bachelors,13.0, Married-spouse-absent, Other-service, Other-relative, Black, Female,0.0,0.0,40.0, Haiti, <=50K,0
36.0, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298.0,0.0,40.0, United-States, >50K,1
29.0, Private, Assoc-voc,11.0, Divorced, Tech-support, Not-in-family, Black, Male,14344.0,0.0,40.0, United-States, >50K,1
25.0, Private, Bachelors,13.0, Never-married, Craft-repair, Own-child, White, Male,0.0,1590.0,35.0, United-States, <=50K,1
21.0, Self-emp-inc, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,0
48.0, Private, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,0
28.0, Private, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,45.0, United-States, <=50K,0
58.0, Private, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,35.0, United-States, <=50K,0
18.0, Private, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,15.0, United-States, <=50K,0
55.0, Private, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,3464.0,0.0,40.0, United-States, <=50K,0
34.0, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Wife, White, Female,0.0,,12.0, United-States, <=50K,1
22.0, Private, Some-college,10.0, Never-married, Other-service, Other-relative, Black, Male,0.0,0.0,20.0, United-States, <=50K,0
34.0, Private, 12th,8.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,0
41.0, Private, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,0
38.0, Private, HS-grad,9.0, Divorced, Other-service, Unmarried, Black, Female,0.0,0.0,32.0, United-States, <=50K,1
29.0, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,0
69.0, Private, HS-grad,9.0, Widowed, Other-service, Not-in-family, White, Female,991.0,0.0,18.0, United-States, <=50K,0
27.0, State-gov, Some-college,10.0, Divorced, Adm-clerical, Unmarried, Black, Male,0.0,0.0,40.0, Jamaica, <=50K,1
39.0, Private, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K,1
21.0, Private, Assoc-voc,11.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,1
30.0, Self-emp-not-inc, Assoc-voc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,0
20.0, Private, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,1602.0,15.0, United-States, <=50K,1
45.0, Self-emp-not-inc, Assoc-voc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,, United-States, >50K,1
44.0, Private, Some-college,10.0, Separated, Prof-specialty, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K,0
20.0, ?, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, Germany, <=50K,1
43.0, Private, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
47.0, State-gov, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,38.0, United-States, >50K,0
18.0, Private, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K,1
53.0, State-gov, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,0
25.0, Private, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,75.0, United-States, <=50K,0
36.0, Self-emp-not-inc, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,1
26.0, Self-emp-inc, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,1
68.0, ?, 1st-4th,2.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K,1
52.0, Private, 7th-8th,4.0, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,1
32.0, Private, HS-grad,9.0, Never-married, Sales, Own-child, Black, Female,0.0,1669.0,45.0, United-States, <=50K,0
17.0, Private, 10th,6.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K,0
42.0, Local-gov, Masters,14.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,0
36.0, Private, Bachelors,13.0,, Exec-managerial, Not-in-family, White, Male,0.0,1741.0,40.0, United-States, <=50K,1
23.0, Private, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K,1
58.0, Private, 9th,5.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, El-Salvador, <=50K,0
55.0, ?, Assoc-acdm,12.0, Married-civ-spouse, ?, Husband, Black, Male,7688.0,0.0,40.0, United-States, >50K,1
47.0, Private, 10th,6.0, Widowed, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,1
38.0, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,48.0, United-States, >50K,0
53.0, Self-emp-inc, Bachelors,, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1902.0,48.0, United-States, >50K,0
42.0, Private, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,0
